productName,packSize,binLocation,productCode,abcCategory,allocatedStock,barcode1,caseSize,departmentName,doNotStockReason,expiryDate,groupName,markupPercentage,maxOrderQuantity,minPurchaseQuantity,minWarehouseStockLevel,onOrder,palletSize,purchaseInCases,isSeasonal,stockLevel,storageCondition,supplierName,tradePrice,retailPrice,vatRate
ALIEN GODDESS INTENSE 60ML EDP ,60ML,BAE7,8751406,,0,3.61E+12,1,PERFUMES,,,LADIES PERFUME SGLS,,,,,0,,FALSE,FALSE,24,,PRESTIGE LOREAL DESI,53.89,100,20
ALIEN GODDESS INTENSE 90ML EDP,90ML,BAF7,8751414,,0,3.61E+12,1,PERFUMES,,,LADIES PERFUME SGLS,,,,,0,,FALSE,FALSE,9,,PRESTIGE LOREAL DESI,78.89,142,20
ALIEN HYPERSENSE EDP 100ML REFILL,100ML,BAC3,8805293,,0,3.61E+12,1,PERFUMES,,,LADIES PERFUME SGLS,,,,,0,,FALSE,FALSE,2,,PRESTIGE LOREAL DESI,62.22,112,20
ALIEN HYPERSENSE EDP 30ML,30ML,BAT3,8805251,,0,3.61E+12,1,PERFUMES,,,LADIES PERFUME SGLS,,,,,0,,FALSE,FALSE,20,,PRESTIGE LOREAL DESI,38.33,67,20
ALIEN HYPERSENSE EDP 60ML,60ML,BAR5,8805269,,0,3.61E+12,1,PERFUMES,,,LADIES PERFUME SGLS,,,,,0,,FALSE,FALSE,11,,PRESTIGE LOREAL DESI,52.78,95,20
ALIEN HYPERSENSE EDP 90ML,90ML,BAT5,8805277,,0,3.61E+12,1,PERFUMES,,,LADIES PERFUME SGLS,,1,,,0,,FALSE,FALSE,5,,PRESTIGE LOREAL DESI,72.22,130,20
ALIEN MAN EDT 100ML,100ML,BAI7,9879016,,0,3.44E+12,1,PERFUMES,,,MENS A/S SGLS,,,,,0,,FALSE,FALSE,0,,PRESTIGE LOREAL DESI,41.67,53,20
ALIEN MAN EDT 100ML ECO REFILL,100ML,BAB5,9879024,,0,3.44E+12,1,PERFUMES,,,MENS A/S SGLS,,1,,,0,,FALSE,FALSE,3,,PRESTIGE LOREAL DESI,32.22,42,20
ALIEN MAN EDT 50ML***,50ML,BAE4,9879008,,0,3.44E+12,1,PERFUMES,,,MENS A/S SGLS,,,,,0,,FALSE,FALSE,3,,PRESTIGE LOREAL DESI,30.56,37,20
ALIEN MAN FUSION 100ML EDT***,100ML,BAA7,9902123,,0,3.44E+12,1,PERFUMES,,,MENS A/S SGLS,,1,,,0,,FALSE,FALSE,5,,PRESTIGE LOREAL DESI,36.11,53,20
ALIEN MAN FUSION 50ML EDT,50ML,BAF8,9902115,,0,3.44E+12,1,PERFUMES,,,MENS A/S SGLS,,,,,0,,FALSE,FALSE,12,,'-,27.78,35,20
ALIEN MAN HAIR & BODY SHAMPOO 200ML,200ML,BAA3,9879032,,0,3.44E+12,1,PERFUMES,,,MENS FRAGRANCE ANCILLARY,,,,,0,,FALSE,FALSE,8,,PRESTIGE LOREAL DESI,13.89,26,20
ALIEN MIRAGE 60ML EDT,60ML,BAB6,9941923,,0,3.44E+12,1,PERFUMES,,,LADIES PERFUME SGLS,,,,,0,,FALSE,FALSE,0,,PRESTIGE LOREAL DESI,38.89,49,20
ALIEN MU GOD SOURCE NEW CANISTER 500ML EDP (NEW STYLE FOUNTAIN UNIT),500ML,BAE4,8754061,,0,,1,PERFUMES,Supplier Shortage,,LADIES PERFUME SGLS,,1,,,0,,FALSE,FALSE,6,,PRESTIGE LOREAL DESI,347.22,625,20
ALIEN SOURCE NEW CANISTER 500ML EDP (NEW STYLE FOUNTAIN UNIT),500ML,BAG3,8754053,,0,,1,PERFUMES,,,LADIES PERFUME SGLS,,1,,,0,,FALSE,FALSE,4,,PRESTIGE LOREAL DESI,347.22,625,20
ALIEN SUPRA FLORALE EDP 30ML***,30ML,BAG6,8775306,,0,3.61E+12,1,PERFUMES,,,LADIES PERFUME SGLS,,,,,0,,FALSE,FALSE,10,,PRESTIGE LOREAL DESI,38.33,69,20
ALIEN SUPRA FLORALE EDP 60ML***,60ML,BAG4,8775314,,0,3.61E+12,1,PERFUMES,,,LADIES PERFUME SGLS,,,,,0,,FALSE,FALSE,0,,PRESTIGE LOREAL DESI,54.44,64,20
ALIEN SUPRA FLORALE EDP 90ML***,90ML,BAL4,8775322,,0,3.61E+12,1,PERFUMES,,,LADIES PERFUME SGLS,,,,,0,,FALSE,FALSE,0,,PRESTIGE LOREAL DESI,70.56,105,20
ALIMEMAZINE 30MG/5ML ORAL SOL (SUGAR FREE),100,ANC-01,1149988,,0,9.90E+12,1,OTC One,,,,,,,,36,,FALSE,FALSE,0,,OTC 1,12,0,20
ALIMEMAZINE 30MG/5ML ORAL SOL (SUGAR FREE),100,ANC-51,1149988,,0,9.90E+12,1,OTC One,,,,,,,,36,,FALSE,FALSE,0,,OTC 1,12,0,20
ALIMEMAZINE SOL 30MG/5ML (SYRUP),100,AMB-01,1246792,,0,,1,OTC One,,,,,,,,0,,FALSE,FALSE,0,,OTC 1,13,0,20
ALIMEMAZINE SOL 30MG/5ML (SYRUP),100,AMB-65,1246792,,0,,1,OTC One,,,,,,,,0,,FALSE,FALSE,43,,OTC 1,13,0,20
ALIMEMAZINE SOL 7. 5MG/5ML SF,100,AOB-72,1246800,,0,,1,OTC One,,2026-11-30T00:00:00,,,,,,0,,FALSE,FALSE,7,,OTC 1,13,0,20
ALIMEMAZINE SYR 7.5MG/5ML,100,AKM-01,1151638,,0,9.90E+12,1,OTC One,,,,,,,,28,,FALSE,FALSE,0,,OTC 1,13,0,20
ALIMEMAZINE SYR 7.5MG/5ML,100,AKM-43,1151638,,0,9.90E+12,1,OTC One,,,,,,,,28,,FALSE,FALSE,4,,OTC 1,13,0,20
ALIMEMAZINE TABLETS 10MG,28,AKY-01,1150333,,0,9.90E+12,1,OTC One,,,,,,,,60,,FALSE,FALSE,0,,OTC 1,24.43,0,20
ALIMEMAZINE TABLETS 10MG,28,AKY-42,1150333,,0,9.90E+12,1,OTC One,,,,,,,,60,,FALSE,FALSE,0,,OTC 1,24.43,0,20
ALKA-SELTZER TABLETS ORIGINAL,10,AQW-22,2334480,,3,5.01E+12,10,OTC MEDICINES,,,INDIGESTION & HEARTBURN  GSL,,,,,80,,FALSE,FALSE,63,,BAYER-DAEL,1.82,3.69,20
ALLERGY & HAYFEVER RELIEF CETIRIZINE,30,A2DI03,4066486,,0,5.06E+12,10,OTC MEDICINES,,,HAYFEVER & ALLERGY,,,,,0,,FALSE,FALSE,0,,OTC 1,0.24,2.99,20
ALLERGY & HAYFEVER RELIEF CETIRIZINE,30,ASK-G5,4066486,,0,5.06E+12,10,OTC MEDICINES,,,HAYFEVER & ALLERGY,,,,,0,,FALSE,FALSE,6086,,OTC 1,0.24,2.99,20
ALLEVIA FEXOFENADINE 120MG 30s ,30,A4D-01,4195293,,0,5.00E+12,5,OTC MEDICINES,,,HAYFEVER & ALLERGY,,,,,0,,FALSE,FALSE,0,,SANOFI OTC,5,9.99,20
ALLEVIA FEXOFENADINE 120MG 30s ,30,ASK-G7,4195293,,0,5.00E+12,5,OTC MEDICINES,,,HAYFEVER & ALLERGY,,,,,0,,FALSE,FALSE,210,,SANOFI OTC,5,9.99,20
ALLEVIA FEXOFENADINE 120MG TABS 15S,15,ASR-42,4195285,,0,5.00E+12,5,OTC MEDICINES,,,HAYFEVER & ALLERGY,,,,,0,,FALSE,FALSE,150,,SANOFI OTC,2.82,5.19,20
ALLEVIA HIVES FEXOFENADINE 180MG TABS 15S,15,ASR-63,4347225,,0,5.00E+12,5,OTC MEDICINES,,,HAYFEVER & ALLERGY,,,,,15,,FALSE,FALSE,30,,SANOFI OTC,4.45,7.99,20
ALLEVYN ADH WND DRESS 7.5X7.5,10,A2AA01,2206720,,0,,1,OTC Two,,,,,,,,0,,FALSE,FALSE,0,,OTC 2,3.22,0,20
ALLEVYN ADH WND DRESS 7.5X7.5,10,ALY-73,2206720,,0,,1,OTC Two,,,,,,,,0,,FALSE,FALSE,0,,OTC 2,3.22,0,20
ALLEVYN ADH WND DRESS12.5X12.5,10,AMP-85,2206738,,0,,1,OTC Two,,,,,,,,0,,FALSE,FALSE,0,,OTC 2,14,0,20
ALLOPURINOL 100MG TABLETS,28,A2AL02,1080241,,13,5.02E+12,1,OTC One,,,,,,,,540,,FALSE,FALSE,0,,OTC 1,0.15,0,20
ALLOPURINOL 100MG TABLETS,28,AKR-G6,1080241,,13,5.02E+12,1,OTC One,,2027-03-06T00:00:00,,,,,,540,,FALSE,FALSE,14009,,OTC 1,0.15,0,20
ALLOPURINOL 300MG TABLETS,28,A5K29A,1003813,,5,5.02E+12,1,OTC One,,,,,,,,420,,FALSE,FALSE,0,,OTC 1,0.26,0,20
ALLOPURINOL 300MG TABLETS,28,ALP-G5,1003813,,5,5.02E+12,1,OTC One,,,,,,,,420,,FALSE,FALSE,4237,,OTC 1,0.26,0,20
ALMOTRIPTAN 12.5MG TABLETS,6,ALI-75,1201607,,0,5.01E+12,1,OTC One,,,,,,,,0,,FALSE,FALSE,29,,OTC 1,4,0,20
ALOE DENT WHITENING TOOTHPASTE FRAGRANCE FREE,100ML,AEC-42,9681552,,0,5.03E+12,6,ORAL HYGIENE,,,TOOTHPASTE,,,,,0,,FALSE,FALSE,0,,DUBLIN PEMBERTON,2.55,4.39,20
ALOE PURA ALOE VERA COMPLEX (COLAX),60,AQI-72,9972423,,0,5.03E+12,1,FOOD SUPPLEMENTS,,,BIOFORCE,,,,,0,,FALSE,FALSE,15,,NAT HEALTH,5.22,8.49,20
ALOE VERA JUICE 1000ML MAX STRENGTH,1LTR,AIX-G2,9403593,,0,5.03E+12,6,FOOD SUPPLEMENTS,,,Food & Drink,,,,,0,,FALSE,FALSE,0,,NAT HEALTH,7.59,12.99,20
ALOE VERA JUICE CRANBERRY 1L,1LTR,AIY-72,9479577,,0,5.03E+12,6,FOOD SUPPLEMENTS,,,Food & Drink,,,,,0,,FALSE,FALSE,8,,NAT HEALTH,7.59,12.99,20
ALOFLUTE 125MCG INHALE,1,ANK-32,4047684,,0,9.90E+12,1,OTC One,,2026-04-30T00:00:00,,,,,,0,,FALSE,FALSE,2,,OTC 1,7,0,20
ALOFLUTE 250MCG INHALE,1,AKN-31,4047692,,0,9.90E+12,1,OTC One,,,,,,,,0,,FALSE,FALSE,0,,OTC 1,13.45,0,20
ALPECIN CAFFEINE SHAMPOO FOR MEN C1,250ML,ADL-41,3290913,,0,4.01E+12,6,MENS GROOMING,,,HAIRCARE STYLING,,,,,18,,FALSE,FALSE,12,,LEVER FABE,3.7,6.49,20
ALPECIN CAFFEINE SHAMPOO LIQUID,200ML,ADK-62,9738196,,0,4.01E+12,6,MENS GROOMING,,,HAIRCARE STYLING,,,,,0,,FALSE,FALSE,10,,LEVER FABE,5.08,8.99,20
ALPECIN COOEIN AND COLOUR SHAMPOO GREY ATTACK,200ML,ADD-G3,8829236,,0,4.01E+12,6,MENS GROOMING,,,HAIRCARE STYLING,,,,,24,,FALSE,FALSE,0,,LEVER FABE,8.55,14.99,20
ALPHAGAN 0.2% EYE DROPS,5,AKL-31,2403905,,0,5.02E+12,1,OTC Two,,2027-05-06T00:00:00,NONE,,,,,0,,FALSE,FALSE,12,,OTC 2,4.6,0,20
ALVERINE CITRATE CAPS 120MG,60,A2AA03,3553120,,0,9.90E+12,1,OTC One,,,,,,,,32,,FALSE,FALSE,0,,OTC 1,3.25,0,20
ALVERINE CITRATE CAPS 120MG,60,ALB-33,3553120,,0,9.90E+12,1,OTC One,,2027-10-06T00:00:00,,,,,,32,,FALSE,FALSE,534,,OTC 1,3.25,0,20
ALVERINE CITRATE CAPS 60MG,100,A2DZ01,3553112,,1,9.90E+12,1,OTC One,,,,,,,,0,,FALSE,FALSE,0,,OTC 1,2.7,0,20
ALVERINE CITRATE CAPS 60MG,100,ALU-32,3553112,,1,9.90E+12,1,OTC One,,,,,,,,0,,FALSE,FALSE,35,,OTC 1,2.7,0,20
ALWAYS DAILIES LINER SOFT LIKE COTTON,18'S,CCS-01,8847956,,0,8.70E+12,8,FEM HYGIENE,,,INCONTINENCE,,,,,0,,FALSE,FALSE,288,,Ngage-Inte,0.76,0.99,0
ALWAYS DAILIES PANTYLINER FOLDED & WRAPPED - FRESH,20's,CBC-02,9649906,,0,4.02E+12,6,FEM HYGIENE,,,SANITARY,,,,,78,,FALSE,FALSE,0,,Ngage-Inte,0.97,1.29,0
ALWAYS DISCREET PADS LONG 10s,10s,CEG-01,9723644,,4,8.00E+12,4,FEM HYGIENE,,,INCONTINENCE,,,,,60,,FALSE,FALSE,189,,Ngage-Inte,1.71,2.49,0
ALWAYS DISCREET PADS MAXI NIGHT 6s,6s,CEG-02,9723701,,0,8.00E+12,6,FEM HYGIENE,,,INCONTINENCE,,,,,48,,FALSE,FALSE,300,,Ngage-Inte,1.71,2.49,0
ALWAYS DISCREET PADS NORMAL 12s,12s,CEH-01,9723677,,6,8.00E+12,4,FEM HYGIENE,,,INCONTINENCE,,,,,48,,FALSE,FALSE,253,,Ngage-Inte,1.71,2.49,0
ALWAYS DISCREET PADS SMALL 20s,20s,CBI-02,9723669,,6,4.02E+12,6,FEM HYGIENE,,,INCONTINENCE,,,,,30,,FALSE,FALSE,240,,Ngage-Inte,1.71,2.49,0
ALWAYS DISCREET PADS SMALL PLUS 16s,16s,CEH-02,9723651,,0,4.02E+12,6,FEM HYGIENE,,,INCONTINENCE,,,,,36,,FALSE,FALSE,246,,Ngage-Inte,1.71,2.49,0
ALWAYS DISCREET SENSITIVE BLADDER LONG PLUS 8s,8s,CEI-01,9723636,,0,8.00E+12,5,FEM HYGIENE,,,INCONTINENCE,,,,,20,,FALSE,FALSE,0,,Ngage-Inte,1.87,2.49,0
ALWAYS DISCREET SENSITIVE BLADDER LONG PLUS PADS VALUE PACK,16,CED-01,8692816,,0,4.02E+12,3,FEM HYGIENE,,,INCONTINENCE,,,,,39,,FALSE,FALSE,0,,Ngage-Inte,3.37,4.99,0
ALWAYS DISCREET SENSITIVE LONG PLUS LINERS,20s,CEF-01,9723719,,0,4.02E+12,4,FEM HYGIENE,,,INCONTINENCE,,,,,72,,FALSE,FALSE,280,,Ngage-Inte,1.33,1.99,0
ALWAYS DISCREET SENSTIVE NORMAL LINERS,24s,CCQ-02,9723727,,0,4.02E+12,4,FEM HYGIENE,,,INCONTINENCE,,,,,40,,FALSE,FALSE,348,,Ngage-Inte,1.33,1.99,0
ALWAYS DISCREET VALUE PACK LONG PADS,20'S,CEB-02,8692824,,0,4.02E+12,2,FEM HYGIENE,,,INCONTINENCE,,,,,50,,FALSE,FALSE,28,,Ngage-Inte,3.37,4.49,0
ALWAYS DISCREET VALUE PACK NORMAL PADS,24'S,CEE-01,8692832,,0,4.02E+12,3,FEM HYGIENE,,,INCONTINENCE,,,,,72,,FALSE,FALSE,30,,Ngage-Inte,3.37,4.49,0
ALWAYS MAXI LONG + WINGS,12,CCV-02,447664,,0,8.00E+12,8,FEM HYGIENE,,,SANITARY,,,,,48,,FALSE,FALSE,24,,Ngage-Inte,1.67,2.19,0
ALWAYS PLATINUM PADS DAY & NIGHT,8s,CCI-01,9890930,,0,8.00E+12,8,FEM HYGIENE,,,SANITARY,,,,,40,,FALSE,FALSE,0,,Ngage-Inte,1.81,2.29,0
ALWAYS PLATINUM PADS LONG PLUS,10s,CCJ-01,9890948,,0,8.00E+12,8,FEM HYGIENE,,,SANITARY,,,,,16,,FALSE,FALSE,8,,Ngage-Inte,1.81,2.29,0
ALWAYS PLATINUM PADS NORMAL PLUS,12s,CCH-01,9890955,,0,8.00E+12,8,FEM HYGIENE,,,SANITARY,,,,,72,,FALSE,FALSE,78,,Ngage-Inte,1.81,2.29,0
ALWAYS ULTRA DUO PACK SIZE 1 NORMAL PLUS,26s,CBL-01,9519570,,0,4.02E+12,8,FEM HYGIENE,,,SANITARY,,,,,360,,FALSE,FALSE,250,,Ngage-Inte,3.03,3.79,0
ALWAYS ULTRA DUO PACK SIZE 2 LONG PLUS,20s,CCL-01,9616343,,6,8.01E+12,6,FEM HYGIENE,,,SANITARY,,,,,270,,FALSE,FALSE,108,,Ngage-Inte,3.03,3.79,0
ALWAYS ULTRA DUO PACK SIZE 3 DAY & NIGHT,18's,CBD-02,8765612,,0,8.01E+12,8,FEM HYGIENE,,,SANITARY,,,,,280,,FALSE,FALSE,152,,Ngage-Inte,3.03,3.79,0
ALWAYS ULTRA DUO PACK SIZE 4 SECURE NIGHT + WINGS,16'S,CBA-01,8704256,,10,8.01E+12,10,FEM HYGIENE,,,SANITARY,,,,,420,,FALSE,FALSE,150,,Ngage-Inte,3.03,3.79,0
ALWAYS ULTRA DUO PACK SIZE 5 SECURE NIGHT EXTRA,14s,CEO-02,8704264,,4,8.01E+12,4,FEM HYGIENE,,,SANITARY,,,,,230,,FALSE,FALSE,100,,Ngage-Inte,3.03,3.79,0
ALWAYS ULTRA DUO PACK SIZE 6 ULTIMATE NIGHT WITH WINGS,12s,CER-01,8826844,,0,8.70E+12,3,FEM HYGIENE,,,SANITARY,,,,,216,,FALSE,FALSE,78,,Ngage-Inte,3.03,3.79,0
ALWAYS ULTRA SECURE NIGHT PADS + WINGS (5),8'S,CBC-02,9826983,,0,8.00E+12,8,FEM HYGIENE,,,SANITARY,,,,,60,,FALSE,FALSE,0,,Ngage-Inte,1.77,1.99,0
ALWAYS ULTRA SINGLE DAY & NIGHT + WINGS,9'S,CCT-02,2345577,,0,8.01E+12,16,FEM HYGIENE,,,SANITARY,,,,,0,,FALSE,FALSE,0,,Ngage-Inte,1.77,1.99,0
ALWAYS ULTRA TOWELS LONG (SIZE 2) SINGLE,13'S,CCI-01,866673,,0,8.01E+12,12,FEM HYGIENE,,,SANITARY,,,,,36,,FALSE,FALSE,0,,Ngage-Inte,1.77,1.99,0
ALWAYS ULTRA TOWELS LONG + WINGS (SIZE 2) ,11,CCG-01,448605,,0,4.02E+12,12,FEM HYGIENE,,,SANITARY,,,,,96,,FALSE,FALSE,0,,Ngage-Inte,1.77,2.19,0
ALWAYS ULTRA TOWELS NORMAL (SIZE 1),13'S,CCH-01,448043,,0,8.70E+12,16,FEM HYGIENE,,,SANITARY,,,,,96,,FALSE,FALSE,32,,Ngage-Inte,1.77,1.99,0
ALWAYS ULTRA TOWELS NORMAL + WINGS (SIZE 1),13,CCO-02,448357,,0,4.02E+12,16,FEM HYGIENE,,,SANITARY,,,,,48,,FALSE,FALSE,64,,Ngage-Inte,1.77,2.19,0
AMANTADINE CAPSULES 100MG,56,AOB-01,1199173,,0,9.90E+12,1,OTC One,,,,,,,,0,,FALSE,FALSE,0,,OTC 1,4.25,0,20
AMANTADINE CAPSULES 100MG,56,AOB-63,1199173,,0,9.90E+12,1,OTC One,,,,,,,,0,,FALSE,FALSE,61,,OTC 1,4.25,0,20
AMANTADINE LIQ 50MG/5ML,150ML,ANP-52,1197953,,0,9.90E+12,1,OTC One,,,,,,,,0,,FALSE,FALSE,12,,OTC 1,54.23,0,20
AMILORIDE HCL 5MG TABLETS,28,ALK-32,1082643,,0,5.02E+12,1,OTC One,,,,,,,,20,,FALSE,FALSE,28,,OTC 1,13,0,20
AMIODARONE HCL 100MG TABLETS,28,AME-01,1026772,,0,5.00E+12,1,OTC One,,,NONE,,,,,0,,FALSE,FALSE,0,,OTC 1,0.73,0,20
AMIODARONE HCL 100MG TABLETS,28,AME-23,1026772,,0,5.00E+12,1,OTC One,,,NONE,,,,,0,,FALSE,FALSE,27,,OTC 1,0.73,0,20
AMIODARONE HCL 200MG TABLETS,28,AMN-01,1026780,,1,5.02E+12,1,OTC One,,,,,,,,0,,FALSE,FALSE,0,,OTC 1,4.8,0,20
AMIODARONE HCL 200MG TABLETS,28,AMN-42,1026780,,1,5.02E+12,1,OTC One,,,,,,,,0,,FALSE,FALSE,27,,OTC 1,4.8,0,20
AMISULPIRIDE TABS 100MG,60,AMO-01,1112358,,0,9.90E+12,1,OTC One,,,,,,,,10,,FALSE,FALSE,0,,OTC 1,5,0,20
AMISULPIRIDE TABS 100MG,60,AMO-41,1112358,,0,9.90E+12,1,OTC One,,,,,,,,10,,FALSE,FALSE,25,,OTC 1,5,0,20
AMISULPIRIDE TABS 200MG,60,AMC-21,1112366,,0,9.90E+12,1,OTC One,,,NONE,,,,,30,,FALSE,FALSE,20,,OTC 1,9,0,20
AMISULPIRIDE TABS 400MG,60,A2AA01,1112374,,0,9.90E+12,1,OTC One,,,NONE,,,,,20,,FALSE,FALSE,0,,OTC 1,30,0,20
AMISULPIRIDE TABS 400MG,60,AMN-51,1112374,,0,9.90E+12,1,OTC One,,,NONE,,,,,20,,FALSE,FALSE,8,,OTC 1,30,0,20
AMISULPIRIDE TABS 50MG,60,ALW-42,1112341,,0,9.90E+12,1,OTC One,,,,,,,,0,,FALSE,FALSE,36,,OTC 1,4,0,20
AMISULPRIDE 100MG/ML ORAL SOLU SF,60ML,AMG-65,1164789,,0,,1,OTC One,,,,,,,,0,,FALSE,FALSE,12,,OTC 1,24.84,0,20
AMITRIPTYLINE 10MG TABLETS,28,A2DS01,1081439,,10,5.02E+12,1,OTC One,,,,,,,,0,,FALSE,FALSE,0,,OTC 1,0.15,0,20
AMITRIPTYLINE 10MG TABLETS,28,AMJ5/6,1081439,,10,5.02E+12,1,OTC One,,,,,,,,0,,FALSE,FALSE,36496,,OTC 1,0.15,0,20
AMITRIPTYLINE 25MG TABLETS,28,A2AN01,1081447,,13,5.02E+12,1,OTC One,,,NONE,,,,,1800,,FALSE,FALSE,0,,OTC 1,0.17,0,20
AMITRIPTYLINE 25MG TABLETS,28,AKR-G7,1081447,,13,5.02E+12,1,OTC One,,2028-11-06T00:00:00,NONE,,,,,1800,,FALSE,FALSE,5393,,OTC 1,0.17,0,20
AMITRIPTYLINE 25MG/5ML ORAL SOLUTION,150,AKM-86,1079300,,0,5.02E+12,1,OTC One,,,,,,,,10,,FALSE,FALSE,0,,OTC 1,6,0,20
AMITRIPTYLINE 25MG/5ML ORAL SOLUTION,150,ALW-71,1079300,,0,5.02E+12,1,OTC One,,,,,,,,10,,FALSE,FALSE,11,,OTC 1,6,0,20
AMITRIPTYLINE 50MG TABLETS,28,A2DU01,1081454,,5,5.02E+12,1,OTC One,,,,,,,,2700,,FALSE,FALSE,0,,OTC 1,0.33,0,20
AMITRIPTYLINE 50MG TABLETS,28,AMU-G2,1081454,,5,5.02E+12,1,OTC One,,,,,,,,2700,,FALSE,FALSE,2190,,OTC 1,0.33,0,20
AMITRIPTYLINE 50MG/5ML ORAL SOLN,150,AMS-72,1079318,,0,9.90E+12,1,OTC One,,,,,,,,0,,FALSE,FALSE,4,,OTC 1,7.29,0,20
AMLODIPINE 10MG TABLETS,28,A2DU01,1113521,,20,9.90E+12,1,OTC One,,,,,,,,6648,,FALSE,FALSE,0,,OTC 1,0.13,0,20
AMLODIPINE 10MG TABLETS,28,AML-G2/3,1113521,,20,9.90E+12,1,OTC One,,,,,,,,6648,,FALSE,FALSE,32135,,OTC 1,0.13,0,20
AMLODIPINE 10MG TABLETS,500,ANP-41,1245851,,0,9.90E+12,1,OTC One,,,,,,,,0,,FALSE,FALSE,0,,OTC 1,3.85,0,20
AMLODIPINE 2.5MG TABLETS,28,AOA-01,1240753,,0,,1,OTC One,,,,,,,,60,,FALSE,FALSE,0,,OTC 1,3,0,20
AMLODIPINE 2.5MG TABLETS,28,AOA-33,1240753,,0,,1,OTC One,,,,,,,,60,,FALSE,FALSE,153,,OTC 1,3,0,20
AMLODIPINE 5MG TABLETS,28,A2DY02,1136183,,21,5.05E+12,1,OTC One,,,,,,,,19608,,FALSE,FALSE,0,,OTC 1,0.11,0,20
AMLODIPINE 5MG TABLETS,28,ALS6/7,1136183,,21,5.05E+12,1,OTC One,,,,,,,,19608,,FALSE,FALSE,34078,,OTC 1,0.11,0,20
AMLODIPINE 5MG TABLETS,500,AMD-71,1245869,,0,9.90E+12,1,OTC One,,,,,,,,0,,FALSE,FALSE,0,,OTC 1,4.43,0,20
AMOR AMOR 100ML EDT,100ML,BAO7,9945296,,0,3.36E+12,1,PERFUMES,,,LADIES PERFUME SGLS,,,,,0,,FALSE,FALSE,17,,PRESTIGE LOREAL DESI,22.19,32,20
AMOR AMOR 30ML EDT,30ML,BAK5,9428954,,0,3.36E+12,1,PERFUMES,,,LADIES PERFUME SGLS,,,,,0,,FALSE,FALSE,12,,PRESTIGE LOREAL DESI,11.23,16.99,20
AMOR AMOR 50ML EDT,50ML,BAL6,9989633,,0,3.36E+12,1,PERFUMES,,,LADIES PERFUME SGLS,,,,,0,,FALSE,FALSE,19,,PRESTIGE LOREAL DESI,14.06,25,20
AMOR AMOR 50ML EDT,50ML,BAL8,9989633,,0,3.36E+12,1,PERFUMES,,,LADIES PERFUME SGLS,,,,,0,,FALSE,FALSE,0,,PRESTIGE LOREAL DESI,14.06,25,20
AMOROLFINE 5% W/V NAIL LACQUER,5,A2AB04,1169879,,1,5.00E+12,1,OTC One,,,,,,,,92,,FALSE,FALSE,0,,OTC 1,5.4,0,20
AMOROLFINE 5% W/V NAIL LACQUER,5,AOS-G7,1169879,,1,5.00E+12,1,OTC One,,,,,,,,92,,FALSE,FALSE,27,,OTC 1,5.4,0,20
AMOXICILLIN 125MG/5ML SYRUP,100,ANI-G5,5012950,,0,5.02E+12,1,OTC One,,,ABx,,,,,50,,FALSE,FALSE,112,,OTC 1,1.31,0,20
AMOXICILLIN 125MG/5ML SYRUP S/F,100,A2AM03,1053453,,0,5.01E+12,1,OTC One,,,ABx,,,,,510,,FALSE,FALSE,0,,OTC 1,0.55,0,20
AMOXICILLIN 125MG/5ML SYRUP S/F,100,AMV-G6 ,1053453,,0,5.01E+12,1,OTC One,,,ABx,,,,,510,,FALSE,FALSE,363,,OTC 1,0.55,0,20
AMOXICILLIN 250MG CAPSULES,21,A2AE01,1082197,,0,5.02E+12,1,OTC One,,,ABx,,,,,0,,FALSE,FALSE,0,,OTC 1,0.36,0,20
AMOXICILLIN 250MG CAPSULES,21,AKO-32,1082197,,0,5.02E+12,1,OTC One,,2026-10-06T00:00:00,ABx,,,,,0,,FALSE,FALSE,85,,OTC 1,0.36,0,20
AMOXICILLIN 250MG/5ML ORAL SUSP,100,AMW-G5,1121441,,0,5.02E+12,1,OTC One,,,ABx,,,,,0,,FALSE,FALSE,100,,OTC 1,0.94,0,20
AMOXICILLIN 250MG/5ML ORAL SUSP,100,Ywall9,1121441,,0,5.02E+12,1,OTC One,,,ABx,,,,,0,,FALSE,FALSE,0,,OTC 1,0.94,0,20
AMOXICILLIN 250MG/5ML SUSPENSION S/F,100,A2AJ01,1138353,,5,5.02E+12,1,OTC One,,,ABx,,,,,2400,,FALSE,FALSE,0,,OTC 1,0.78,0,20
AMOXICILLIN 250MG/5ML SUSPENSION S/F,100,ANH1/2,1138353,,5,5.02E+12,1,OTC One,,,ABx,,,,,2400,,FALSE,FALSE,6339,,OTC 1,0.78,0,20
AMOXICILLIN 3G SACHETS S/F,2,ALN-61,1075860,,0,5.02E+12,1,OTC One,,,ABx,,,,,0,,FALSE,FALSE,25,,OTC 1,22.06,0,20
AMOXICILLIN 500MG CAPSULES,15,ANJ-G1/2,1073451,,2,,1,OTC One,,,ABx,,,,,0,,FALSE,FALSE,8083,,OTC 1,0.58,0,20
AMOXICILLIN 500MG CAPSULES,15,ANN-86,1073451,,2,,1,OTC One,,,ABx,,,,,0,,FALSE,FALSE,0,,OTC 1,0.58,0,20
AMOXICILLIN 500MG CAPSULES,21,ALS1-3,1221969,,11,5.02E+12,1,OTC One,,,ABx,,,,,4800,,FALSE,FALSE,21720,,OTC 1,0.47,0,20
